,date,tweet
126,2021-10-01 16:43:42,"Haftalar önce henüz düşüşler başlamadan 40,600 dip daha sonra 45,000 $ diyen ilk sayfa bizdik düşüşler başlamasıyla ayıcılar meydana çıktı 37,000 $ diyenler 32,000 $ diyenler hatta 25 bin diyenler türedi /ama bizim haftalar önce yaptığımız tahmini yapamadılar   #bitcoin #btc"
127,2021-10-01 16:43:39,If I had to guess how the next 3 weeks go 🤷‍♂️   $btc  https://t.co/98I7Kpitwb
128,2021-10-01 16:43:35,These are really the first moments of the biggest #altseason ever.
129,2021-10-01 16:43:10,I need all EXPERTS to help me out what’s going on with Bitcoin right now 🤪🤪🤪🤪#Bitcoin 😜😜😜
130,2021-10-01 16:42:58,Bitcoin è un successo in El Salvador (e ora arriveranno inevitabilmente anche altri paesi...) ;-)     https://t.co/XMiA6j19BK
131,2021-10-01 16:42:55,"Now is not the time to buy.   Yes, it looks bullish but we are approaching the golden pocket area. At least wait for it to break through or re test support below.  https://t.co/5sxqas170u"
132,2021-10-01 16:42:47,"$BTC based on your comments,  you're either still adding to your short or  already panic sold.  Next is ""wait for the dip"" buy back higher phase.  https://t.co/peFYFRVBZz"
133,2021-10-01 16:42:30,$BTC $60k end of October and alts to the moon 🚀 let’s go 🤲 #Bitcoin $Coti $Ftm  https://t.co/Lhd7BIATze
134,2021-10-01 16:42:13,Tweeted on Sept 21 that the bottom is in! #Bitcoin $78k incoming!  https://t.co/HECfK9kzp0
135,2021-10-01 16:42:07,Bitcoin (BTC) an itibariyle 45.000$ seviyesine ulaştı!
136,2021-10-01 16:41:36,Good morning truth seekers 🌤️ #Bitcoin #Quotebible #Osho #CTM  https://t.co/TokFKWTCqa
137,2021-10-01 16:41:25,"#BTCUSD...H4.. 45,252 Üzerine Hacimli geçmeliyiz ⁉️   Takip ediyoruz...  #emegesaygi   #BTC #crypto $btc #Bitcoin  https://t.co/V7nbnjnxgZ"
138,2021-10-01 16:41:10,Günaydın dostlar #BTC yükselişiyle beraber bizim çakma fenomenler ortalığı tvit yağmuruna tuttular gene.Ulan bir kerede şaşırtın be piyasa kötüyken de bişeyler deyin iki tvit atın 😂.Ama iş yükselişe geldimi herkes prof herkes demiştim diyor.lütfen bunlara karşı çok dikkatli olun
139,2021-10-01 16:41:09,"Lanet pariteye 5 kuruş para girmiyor, spekülatör showundan ibaret, haftasonuna girerken yine dengesiz bir hareket görüyoruz, bir kaç güne o 41K'dan da ok gibi geçerek düşeceğini bilmesem Bitcoin alıcısı olabilirdim."
140,2021-10-01 16:40:41,"$BTC  Honey Badger in full effect. Above 45k - probably squeezes into 47k in a single candle.  Lose Monday’s high and things change, demand in high 43’s would be the key area.  https://t.co/Xti3gejuSB"
141,2021-10-01 16:40:38,"If you love:   🤓 Talking about crypto 📊 Technical analysis 💰 Participating in AMAs &amp; giveaways 🗞 First-hand crypto updates  Then you must be part of the WazirX Discuss community already. In case you're not, join here ↓   https://t.co/WWjeBvaQ7X"
142,2021-10-01 16:40:36,Çin yasağı mı kaldırdı ? #BTC
143,2021-10-01 16:40:29,Imagine if the Pi Cycle Top moving average actually preceded the Pi Cycle Bottom  #BTC #Crypto #Bitcoin  https://t.co/ZzZcPaUfCU
144,2021-10-01 16:40:28,"#bitcoin, short açmaya başladım. Bu bölgeden kademeli olarak shortluyorum.  https://t.co/wDQ5oCXBZt"
145,2021-10-01 16:40:11,#Dogecoin is a copy of #bitcoin except it’s fun... let that sink in.
146,2021-10-01 16:39:55,بچه ها یه ستاپ تمیز واسه sell داره میده بیتکوررررن  یه موج ۳ کشیده داشتیم که تارگت ۵ اش نمیتونه بالاتر از اون محدوده فیبویی که مشخص کردم باشه ، همزمان سقف TR هم هست واسه پرایس اکشن کارا  با حد ضرر میتونید وارد معامله بشید. #BTC  https://t.co/5nBvQ0vIaj
147,2021-10-01 16:39:50,"Morning all,  Remember. Bulls can get you rekt too. Try not to get caught in the emotions of buying high.  Wait for a retest. Remember risk management &amp; always look to take profits. $BTC"
148,2021-10-01 16:39:32,$BTC Moment of truth. How strong is 45k...  https://t.co/1NMnlpkURP
149,2021-10-01 16:38:58,#Bitcoin in minör yapıda üzerinde tutunması gereken hedefler sırasıyla 44.642 ve 46.071 $ . Majör yapıda ise 46.789-47.109 bandını aşmalı.  #bitcoin #eth #altcoin #crypto #cryptocurrency #kripto
150,2021-10-01 16:38:55,You survived Rekttember  Time to thrive in Uptober  #BTC #Crypto #Bitcoin
151,2021-10-01 16:38:41,"A lot of posts ""warning"" about how $BTC will break support and dismissing the 40k level were given, yet people still go around supporting all that nonsense - same as at 30k really. Everybody can be wrong and the market can always go both ways.  U were simply wrong then &amp; now"
152,2021-10-01 16:38:39,Bunu da atayım şimdiden kullanırız belki. Bir sonraki #btc #bitcoin düşüşü/ara düzeltmesi #ripple 1500-1600 satoshi arasına geldiğinde olabilir. Al sat nieyti olanlar burada risk alabilir. Ben al sat yapmam riske atmam 😉  https://t.co/jFfGV3iCOP
153,2021-10-01 16:38:22,$DOT | $BTC  Shaping up pretty nice   https://t.co/awWW1xEcVB
154,2021-10-01 16:38:14,📈 Piyasada toparlanma çabaları devam ediyor!  🧐 #BTC ve #ELF ne yönde sinyaller veriyor?  Bitci Araştırma Müdürü @MCobanAnaliz günlük #kriptopara piyasasını değerlendiriyor!  👉  https://t.co/oNtj0SpmrP  #Bitci #TeknikAnaliz #Altcoin #Bitcoin  https://t.co/LoqAmK34bf
155,2021-10-01 16:38:06,Looks like the #BTC mid-term retest of the Pi Cycle MA was successful  $BTC #Crypto #Bitcoin  https://t.co/JRcgSBkiuO
156,2021-10-01 16:36:49,ついにBTCの投げ銭機能始まったみたいです🙋‍♀️₿₿₿  https://t.co/nRRn9Sbbb6
157,2021-10-01 16:36:40,"@cryptomanran @100trillionUSD Fine for me. As long as we dont make him angry, BTC will rise to 100k this year 👌 @100trillionUSD you want some swiss chocolate? Anything to keep you happy 😅"
158,2021-10-01 16:36:25,Tense start to Q4... will we see $45k #BTC today?
159,2021-10-01 16:36:17,"Tobias, an eCash developer who has contributed to the Bitcoin ABC codebase is quarantining in Seoul Korea. Maybe some Korean eCash supporters who speak English could hold an eCash meetup that he could attend. He’s lonely :) He will be free on October 12 or 13. @TobiasRuck"
160,2021-10-01 16:36:14,Le Salvador a commencé à miner du #Bitcoin en s’appuyant sur la géothermie de ses volcans  https://t.co/2qZnEmUpUM
161,2021-10-01 16:35:07,Octobrrrrr to $100K $BTC?  (this is an engagement tweet)
162,2021-10-01 16:35:07,$Btc efendi düşeni kırmış fakat daha güzel hareketler görmemiz için üzerinde kalıcılığını sağlaması gerekiyor😌  https://t.co/bgZbxtWrTp
163,2021-10-01 16:35:03,#BTC current price $44.8k chop chop in 1k-1.5k range for rest of the day atleast
164,2021-10-01 16:34:45,What a great start to the Q4 ❤️  After #BTC now $ETH breaking out as well. 🚀   Will be interesting to see if $BTC and $ETH sustains this breakout over the weekend…  https://t.co/M5IR34PlYf
165,2021-10-01 16:34:43,"BUY #Bitcoin NOW!!   Historically;  September ➡️ Bad  October ✅ GOOD November ✅ GOOD December ✅ GOOD  Again not financial advice, but buy #BTC  https://t.co/OYIpA1lxfT"
166,2021-10-01 16:34:19,El Salvador has started mining bitcoin with volcanos (via @Timccopeland)  https://t.co/BwHGcI6N7p @nayibbukele
167,2021-10-01 16:33:56,#Bitcoin looks so good!!  Livestream this morning!!
168,2021-10-01 16:33:51,"#Bitcoin 53K bölgesinde başlattığı düşen trendini kırdı: Olumlu.  45K direncine kadar geldi, 44.1K üzerinde kapatması gerekiyor: Belirsiz.  Ancak bu hareket bile piyasaya güzellik kattı."
169,2021-10-01 16:33:50,#Bitcoin  https://t.co/k7niXjmKP7
170,2021-10-01 16:33:40,"$BTC #Bitcoin - D1  Such a clean move.  Back @ D1 confluence of resistance here in the 45/46k region (D1 trend, D1 200 MA, August support flipped resistance earlier this month).  If denied here, eyes on 43.5-44k (LTF range high).  https://t.co/NUOsBzgHCh"
171,2021-10-01 16:33:39,Dün yaptıgım #btc yorumu. Şuan aynen tıkır tıkır dostlarım. #fıboımpulse mucızesı dıyorum ben buna dostlarım Suan 44800 dırencıne geldık. Ancak mum kapanısı gelmedı.  tek konu fıboımpulse dogru cıızlmelı yanı pıvotlarla ılıskılendırılmelıdır. Grafıgı ıyı ınceleyınız dostlarım  https://t.co/zlAhqR2JHa
172,2021-10-01 16:33:24,🔥 $500 in $Eth to one person who Retweets this and Follows Me 🔥
173,2021-10-01 16:32:58,European #crypto exchange #Bitbay becomes fully licensed in #Estonia.  https://t.co/QKsbm3TEcd
174,2021-10-01 16:32:53,"$1Trillion “isn’t that much”, but also somehow it’s impossible for Bitcoin to get to a market cap of $5T or $10T?  Can’t have it both ways, Mr Central Banker.  h/t @steve_hanke @SecYellen"
175,2021-10-01 16:32:53,@TheBullduck #Bitcoin günlükte düşen trend üzeri kapanış yaptı. 42k civarında kapatırdım ben olsam. Bu riski aldıysan vardır illa bir bildiğin Dikkat etmeni öneririm Efe.
176,2021-10-01 16:32:40,Binance'de  yaptığımız marjinli işlemlerde portf. üçe ile katladık. Bitcoin kısa vadede hedefime az kaldı. Şans da yanımızda 😘 Mevcut pozisyonun %75'ini realize ettim. Kalanı da kapatıp short için hedefimi bekliyorum. #BTC #Eth  #Binance #bist100 #REEF #SMG #FLM 🚀 #borsa  https://t.co/84vdjJKNHH
177,2021-10-01 16:32:27,OFFICIAL: The United States has no intention to ban #Bitcoin and crypto. - Fed Chairman Jerome Powell 😀🚀  https://t.co/2EDI8TFIlG
178,2021-10-01 16:32:22,"9 Eylül'de başlattığım Patreon paylaşımlarımın özeti: ✨Toplam 57 paylaşım ✨Kanala özel 2 sürpriz yumurta ✨Günlük BTC teknik analizi ve beklentilerim ✨Teknik analiz ve astrolojik inceleme ile proje potansiyelleri  Desteğiniz ve görüşlerinizle, beraber daha güzel kazançlara😇💜"
179,2021-10-01 16:32:17,#BTC   Time has spoken  $BTC #Crypto #Bitcoin  https://t.co/4ahMior5NI
180,2021-10-01 16:32:15,Alex Thorn went from being Fidelity's 'bitcoin viking' to leading Galaxy Digital's research team. He explains why investors shouldn't ignore the lightning network — and which networks are the most undervalued right now  https://t.co/XO6u410kJr
181,2021-10-01 16:32:08,Good morning #Bitcoin!!
182,2021-10-01 16:31:55,We have lift off this morning 🌞🚀 #Dogecoin #Bitcoin #Ethereum  https://t.co/Gn2qefUJap
183,2021-10-01 16:31:41,#bitcoin $45100🚨🚨🚨🚨 #BTC $BTC
184,2021-10-01 16:31:21,"本日より下記キャンペーンを開催しております。是非ご参加ください！ ・新規口座開設、入金、取引で最大3,000円相当のカイカコイン（CICC）プレゼント  https://t.co/qzMpr8DnZk ・ビットコイン（BTC）のお取引で抽選で70名様に5,000円相当のカイカコイン（CICC）プレゼント  https://t.co/jBZfkAdIek"
185,2021-10-01 16:31:19,"""En trois semaines, #Bitcoin a permis l’inclusion financière de plus de Salvadoriens que les banques sur les 50 dernières années"".  Excellente chronique de @StachAlex   https://t.co/vSjcuNdrd4"
186,2021-10-01 16:31:13,21 million #Bitcoin. 56.1 million millionaires  Do the math ✨
187,2021-10-01 16:31:03,"$BTC #BTC Gotta smash this $44,860 resistance area and find support above $47K. Time to watch now  https://t.co/0akdlbqpEv  https://t.co/zRzEEreU7k"
188,2021-10-01 16:30:55,@GiantGox 私は国内取引所もFLRとSGBを取り扱わない理由は無いと思いますけどね。私は昔、取引所を運営しようとしてましたが、今もしやってたら、この2つの通貨は必ず取り入れたいと思ってたと思います。取引所はユーザーの利益の最大化を考えないといけないですよね。
189,2021-10-01 16:30:47,$BTC  https://t.co/K3VwRaXMXg
190,2021-10-01 16:30:37,"Gestern erklärte der @federalreserve Vorsitzende Jerome Powell in einer Anhörung, dass die USA keine Pläne haben #Bitcoin und #Kryptowährungen zu verbieten.   https://t.co/3GUxO8DG3r"
191,2021-10-01 16:30:35,#Bitcoin hacmi yetersiz bence ama hadi hayırlısı :)
192,2021-10-01 16:30:28,#QTUMUSD 1時間足　#QTUM #クアンタム  クアンタムは、 紫のアークを突破して、急上昇。。 BTCに続いて、アルトコインが良い感じ。。  https://t.co/ykDc3y2l6J
193,2021-10-01 16:30:18,"I'm enjoying my coffee and getting my geek on about crypto again.  If you had $4000 to invest into four cryptocurrencies, what do you pick and why? Shill me your ideas!   #Crypto #Cryptocurrency #Bitcoin $BTC #Ethereum $ETH #DeFi #NFT #NFTs $BNB $ADA $SOL $MATIC $QNT $ZIL $FTM  https://t.co/UwJUT25e4J"
194,2021-10-01 16:30:00,📍ABD Kongre Üyesi Kripto’nun Yeni Altın Standardı Olmasını Önerdi . İşte O Rezerv Önerisi ! #kripto #bitcoin #btc   https://t.co/19pHLINB41
195,2021-10-01 16:29:48,The first #Bitcoin mined from volcano power 🌋
196,2021-10-01 16:29:16,🚨URGENT🚨BITCOIN IS SHOWING SIGNALS OF MEGA PUMP!!!!    https://t.co/ktffNCZkKl  #Stocks #stockguru #tesla #nio #Palantir #dogecoin #UBER #nasdaq #pfe #mtch #dis #StocksToBuy #StocksToWatch $tsla $nio $crsp #ETHEREUM #BITCOIN $ETH $BTC $doge  https://t.co/NSnVSE6qFR
197,2021-10-01 16:29:09,Who's psyched for Q4!?🔥  $BTC #BTC #Bitcoin  $XVG #XVG #VergeFam
198,2021-10-01 16:29:04,"Primer rechazo en los 45k 💰 de #Bitcoin   Se vienen unos cuantos, buen punto ✅ para sacar beneficio a los que estén operando en corto plazo 🧐  Si todo va como debería y CHINA 🇨🇳 no interviene.. comenzamos el Q4 2021 ¡y con ello el rally alcista! 🚀  🔥 https://t.co/XndsSq6Euk🔥"
199,2021-10-01 16:28:45,"#BTC #GANN   Keeping this Simple!  Its time to move, price &amp; time are Squared!  ~ 2017 ATH $19891 ~    ~ 198 Weeks later, she's moving! ~ 😉  https://t.co/nEoD9zj69j"
200,2021-10-01 16:28:05,1 numaralı nokta 2013 (Mid cycle) da fibonacci 1.618 seviyesinden düzeltme alıp boğa sezonunu Fib.2.272 seviyesinde tamamlıyoruz.Bunu 2 numaralı nokta 2017 boğa sezonundada görebilirsiniz.Suanda 2021 yılında fib. 2.272 bize bu boğanın sonunda  #bitcoin için 200.000$ diyor..  https://t.co/OtKRBaYiX5
201,2021-10-01 16:27:09,"📈Bitcoin ready to take off this time?!  ""..Based on this combination, can Bitcoin rockets gain momentum again? Probably."" by @satoshicode   Check👇  https://t.co/LlCTS5y02m"
202,2021-10-01 16:27:03,"Ayear ago I did my biggest single purchase of bitcoin @ average 10,503. It's now 44,783.  325% per annum  or  4X  Thank you @100trillionUSD @LynAldenContact @RaoulGMI @krakenfx for getting me here"
203,2021-10-01 16:26:15,The latest #BTC Monthly Close above ~$43500 wasn't the very best close BTC could've possibly made  But it is the close that confirms that #Bitcoin is still respecting historical mid-cycle price tendencies  A mid-cycle precedes the second half of the cycle   https://t.co/O7IIegh4ZK
204,2021-10-01 16:26:15,هشدار: به سه ماه پایانی سال میلادی (Q4) وارد شدیم!  #bitcoin #btc  https://t.co/tNnE4kvlwP
205,2021-10-01 16:26:00,#bitcoin วีคแรกของเดือน  #BTC
206,2021-10-01 16:25:53,"Eski takipçilerim ne dediğimi anlayacak:  FETRET DEVRİ BİTTİ!  Kırmızıdayken niye yoktun da şimdi geldin diyenler, Eylül- Ekime kadar piyasadan bir şey beklemediğimi taa haziran ayında söylediğimi bilmeyenler!  Bilmeyen ne bilsin bizi, bilenlere selam olsun😘 #BTC #AVAX #TRON"
207,2021-10-01 16:25:42,If this is how hard BTC goes up when the SPX is down imagine how hard we pump when the SPX is up
208,2021-10-01 16:25:40,#Bitcoin $44999
209,2021-10-01 16:25:14,BTC・アルト上がりました。まだ利確は様子見ようかなと思います。
210,2021-10-01 16:25:11,BTCが上がって、やがさんに謝るとポルシェ貰えます。 ってかBTCこれめっさ上がるやろ。
211,2021-10-01 16:24:59,私にBTCを教えてくれた元開発パートナー、現在は投資のパートナーとなってますが、2人でスナップショット時に全力で買ってたのもそういうわけなのです。  https://t.co/UnzlHZYknQ
212,2021-10-01 16:24:50,#Bitcoin alt desteğe çekildikten sonra 45k milimlik geldi. En kısa zamanda burayı temizleyip 45k üzerine atmasını bekliyorum.  https://t.co/jOYtP68iPu
213,2021-10-01 16:24:40,"🟡 Et comme je vous le disais dans ma vidéo d'analyse hier, nous avons également ce biseau descendant en h4. La cassure du pattern est en test. Si confirmation, cela donnera une target encore plus haute à 49,4k$.  Toutes les infos BTC &amp; ETH ici :  https://t.co/56evUS7h8y #Bitcoin  https://t.co/w0wcxHLqoy"
214,2021-10-01 16:24:09,İran'da sıcak geçen yaz aylarında enerji tüketimini azaltmak için kripto para madenciliği faaliyetlerine 26 Mayıs'tan itibaren 3 ay süreyle yasak getirilmişti. Ülkede milyarlarca dolarlık hacmi olan #kriptopara madencilik faaliyetlerine yeniden başlanacağı bildirildi. #Bitcoin  https://t.co/VTiQ5poy6e
215,2021-10-01 16:23:43,비트코인은 “아무 가치가 없다”하는  찰리멍거(워렌버핏 친구)에 대해  어떻게 생각하냐는 리포터  마이클 세일러의 대답  “찰리멍거는 증조 할아버지쯤  되지 않나요?”  “증조할아버지한테 가서 신기술에 대한 투자 조언을 들을 거에요?”   ㅎㅎ #btc #bitcoin  https://t.co/wUR9Gqhbvk
216,2021-10-01 16:23:36,#NASDAQ hala kıp kırmızı ve durumu dünden daha da kötü. #DXY biraz duruldu gibi o olumlu bir olay ancak sadece dinleniyor gibi. Bu verilere bakarken $btc nin bu noktaları kırması ve güçlü durması şaşırtıyor beni. Ben tedbirimi alarak hala işleme girmiyorum. Sadece ufak scalplar.
